"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CSTF2T",621.641937724156,-0.616962178772697,0.16626324269756,-3.71075511798466,0.000206641927413124,0.0345964005142017
"BACE1",2766.79553322834,-0.984834795164529,0.268502358145175,-3.66788136226366,0.000244568609389802,0.0345964005142017
"SMPD1",613.915823564499,-0.604955674206786,0.165676045884402,-3.65143718258996,0.000260776888298003,0.0345964005142017
"TCP11L2",352.403321339508,-1.37420353065695,0.376097497944376,-3.65384916987718,0.000258338062142345,0.0345964005142017
"MVK",238.481547887684,-1.13043696057468,0.306700495128241,-3.68580089869763,0.000227984539189347,0.0345964005142017
"COG4",560.911977274366,-0.401759781200057,0.108912231387572,-3.68883986749264,0.000225278945909468,0.0345964005142017
"ZNF174",147.722826086276,-0.375885153489628,0.102926437692511,-3.65197865501349,0.000260227519019424,0.0345964005142017
"LRRC75A",201.787062086456,0.652276495337179,0.17589382809015,3.70835351313675,0.000208611285378019,0.0345964005142017
"ERAL1",407.182637472656,-0.329613653964004,0.0899134578731489,-3.66589898509995,0.000246471208499159,0.0345964005142017
"POU2F2",210.032372678936,0.633678765928318,0.173258161750428,3.65742519443966,0.000254761576563788,0.0345964005142017
"PSENEN",154.274237435264,-0.414153194962368,0.112144864676761,-3.69301970407738,0.00022160684510442,0.0345964005142017
"FZD4",332.355851172908,0.688213690489813,0.188791952813423,3.64535500710644,0.000267022932345973,0.0349930296462174
"NPC1",1689.30905297216,-1.47609652832317,0.405672385234924,-3.63864187469494,0.000274079623756352,0.0354850558660935
"RHOB",5527.00227296425,-0.744466500932767,0.205197195013775,-3.6280539842798,0.000285565558981819,0.0355975287855941
"AAMP",967.297747879265,-0.36973657666261,0.101917460710018,-3.6278040493435,0.000285842064315759,0.0355975287855941
"RPS6KA2",3124.6642034769,-0.533331894735816,0.147571755882836,-3.61405129013475,0.00030144938763159,0.0355975287855941
"UG0898H09",646.320440378715,0.944539283213837,0.261143267261197,3.61693905847132,0.000298107454420958,0.0355975287855941
"ZDHHC9",1275.60471804219,-1.48939824813625,0.411440331038689,-3.61996171930018,0.000294646603692023,0.0355975287855941
"OTUD7A",1767.02971208468,-0.406491254606037,0.112434016338429,-3.615376092076,0.000299911899126432,0.0355975287855941
"KPNB1",2052.97999741085,-0.390568783927683,0.107619446479743,-3.62916551518596,0.000284338894779426,0.0355975287855941
